holiday,workingday,weather,temp,atemp,humidity,windspeed,month,day,time,fall,spring,summer,winter,predicted_demand
0,1,1,25.42,30.305,69,16.9979,4,25,21,0.0,0.0,1.0,0.0,237
0,1,1,24.6,29.545,73,19.9995,4,25,22,0.0,0.0,1.0,0.0,169
0,1,1,23.78,27.275,78,19.0012,4,25,23,0.0,0.0,1.0,0.0,95
0,1,1,25.42,30.305,69,19.0012,4,26,0,0.0,0.0,1.0,0.0,34
0,1,1,25.42,29.545,73,19.0012,4,26,1,0.0,0.0,1.0,0.0,15
0,1,1,22.96,26.515,83,22.0028,4,26,2,0.0,0.0,1.0,0.0,8
0,1,1,22.14,25.76,88,19.0012,4,26,3,0.0,0.0,1.0,0.0,4
0,1,1,22.96,26.515,83,16.9979,4,26,4,0.0,0.0,1.0,0.0,4
0,1,1,22.14,25.76,88,16.9979,4,26,5,0.0,0.0,1.0,0.0,23
0,1,1,22.96,26.515,88,15.0013,4,26,6,0.0,0.0,1.0,0.0,94
0,1,1,23.78,27.275,83,19.9995,4,26,7,0.0,0.0,1.0,0.0,323
0,1,1,23.78,27.275,83,19.9995,4,26,8,0.0,0.0,1.0,0.0,508
0,1,1,26.24,30.305,73,23.9994,4,26,9,0.0,0.0,1.0,0.0,262
0,1,1,27.06,31.06,69,23.9994,4,26,10,0.0,0.0,1.0,0.0,172
0,1,1,27.88,31.82,65,26.0027,4,26,11,0.0,0.0,1.0,0.0,187
0,1,1,28.7,32.575,61,27.9993,4,26,12,0.0,0.0,1.0,0.0,235
0,1,1,30.34,33.335,51,30.0026,4,26,13,0.0,0.0,1.0,0.0,230
0,1,1,29.52,33.335,58,22.0028,4,26,14,0.0,0.0,1.0,0.0,231
0,1,1,28.7,32.575,61,23.9994,4,26,15,0.0,0.0,1.0,0.0,235
0,1,1,28.7,32.575,58,26.0027,4,26,16,0.0,0.0,1.0,0.0,323
0,1,1,27.88,31.82,61,23.9994,4,26,17,0.0,0.0,1.0,0.0,574
0,1,1,27.88,31.82,65,30.0026,4,26,18,0.0,0.0,1.0,0.0,571
0,1,1,26.24,30.305,73,27.9993,4,26,19,0.0,0.0,1.0,0.0,420
0,1,1,26.24,30.305,73,23.9994,4,26,20,0.0,0.0,1.0,0.0,300
0,1,1,25.42,29.545,78,19.0012,4,26,21,0.0,0.0,1.0,0.0,212
0,1,2,24.6,28.03,83,12.998,4,26,22,0.0,0.0,1.0,0.0,150
0,1,2,24.6,28.03,83,15.0013,4,26,23,0.0,0.0,1.0,0.0,89
0,1,1,24.6,28.03,83,15.0013,4,27,0,0.0,0.0,1.0,0.0,32
0,1,1,24.6,28.03,83,16.9979,4,27,1,0.0,0.0,1.0,0.0,15
0,1,1,23.78,27.275,88,16.9979,4,27,2,0.0,0.0,1.0,0.0,8
0,1,2,23.78,27.275,88,19.0012,4,27,3,0.0,0.0,1.0,0.0,4
0,1,1,22.96,26.515,94,15.0013,4,27,4,0.0,0.0,1.0,0.0,4
0,1,2,22.96,26.515,94,16.9979,4,27,5,0.0,0.0,1.0,0.0,20
0,1,1,22.96,26.515,94,16.9979,4,27,6,0.0,0.0,1.0,0.0,90
0,1,2,23.78,27.275,88,19.0012,4,27,7,0.0,0.0,1.0,0.0,299
0,1,2,23.78,27.275,88,22.0028,4,27,8,0.0,0.0,1.0,0.0,502
0,1,2,24.6,27.275,88,27.9993,4,27,9,0.0,0.0,1.0,0.0,258
0,1,2,25.42,28.79,83,19.0012,4,27,10,0.0,0.0,1.0,0.0,159
0,1,2,26.24,29.545,78,19.0012,4,27,11,0.0,0.0,1.0,0.0,181
0,1,1,27.06,30.305,78,22.0028,4,27,12,0.0,0.0,1.0,0.0,193
0,1,1,26.24,29.545,78,19.9995,4,27,13,0.0,0.0,1.0,0.0,194
0,1,1,27.88,31.82,74,19.0012,4,27,14,0.0,0.0,1.0,0.0,221
0,1,1,28.7,32.575,65,32.9975,4,27,15,0.0,0.0,1.0,0.0,234
0,1,1,28.7,32.575,70,26.0027,4,27,16,0.0,0.0,1.0,0.0,315
0,1,3,27.06,30.305,83,26.0027,4,27,17,0.0,0.0,1.0,0.0,348
0,1,3,27.06,30.305,83,26.0027,4,27,18,0.0,0.0,1.0,0.0,349
0,1,1,25.42,29.545,78,19.0012,4,27,19,0.0,0.0,1.0,0.0,341
0,1,1,26.24,28.79,83,22.0028,4,27,20,0.0,0.0,1.0,0.0,226
0,1,1,25.42,28.03,88,19.0012,4,27,21,0.0,0.0,1.0,0.0,174
0,1,2,25.42,28.03,88,22.0028,4,27,22,0.0,0.0,1.0,0.0,128
0,1,2,25.42,28.03,88,23.9994,4,27,23,0.0,0.0,1.0,0.0,90
0,1,1,26.24,29.545,78,23.9994,4,28,0,0.0,0.0,1.0,0.0,35
0,1,2,25.42,28.79,83,26.0027,4,28,1,0.0,0.0,1.0,0.0,15
0,1,2,25.42,28.79,83,30.0026,4,28,2,0.0,0.0,1.0,0.0,8
0,1,2,26.24,29.545,78,26.0027,4,28,3,0.0,0.0,1.0,0.0,5
0,1,2,25.42,28.79,83,27.9993,4,28,4,0.0,0.0,1.0,0.0,4
0,1,2,25.42,28.79,83,26.0027,4,28,5,0.0,0.0,1.0,0.0,23
0,1,2,26.24,29.545,78,31.0009,4,28,6,0.0,0.0,1.0,0.0,101
0,1,2,26.24,29.545,78,30.0026,4,28,7,0.0,0.0,1.0,0.0,316
0,1,2,27.06,30.305,78,30.0026,4,28,8,0.0,0.0,1.0,0.0,517
0,1,3,25.42,28.03,88,22.0028,4,28,9,0.0,0.0,1.0,0.0,154
0,1,2,25.42,28.03,88,19.0012,4,28,10,0.0,0.0,1.0,0.0,158
0,1,2,25.42,28.79,83,19.0012,4,28,11,0.0,0.0,1.0,0.0,165
0,1,2,25.42,29.545,78,16.9979,4,28,12,0.0,0.0,1.0,0.0,194
0,1,2,25.42,28.79,83,19.9995,4,28,13,0.0,0.0,1.0,0.0,170
0,1,1,25.42,28.79,83,19.9995,4,28,14,0.0,0.0,1.0,0.0,171
0,1,1,27.06,31.06,69,22.0028,4,28,15,0.0,0.0,1.0,0.0,233
0,1,1,25.42,29.545,78,16.9979,4,28,16,0.0,0.0,1.0,0.0,256
0,1,1,26.24,31.06,47,23.9994,4,28,17,0.0,0.0,1.0,0.0,575
0,1,1,26.24,31.06,47,23.9994,4,28,18,0.0,0.0,1.0,0.0,573
0,1,1,25.42,31.06,43,19.9995,4,28,19,0.0,0.0,1.0,0.0,450
0,1,1,23.78,27.275,43,15.0013,4,28,20,0.0,0.0,1.0,0.0,312
0,1,1,22.96,26.515,46,8.9981,4,28,21,0.0,0.0,1.0,0.0,229
0,1,1,22.14,25.76,45,11.0014,4,28,22,0.0,0.0,1.0,0.0,187
0,1,1,22.14,25.76,39,6.0032,4,28,23,0.0,0.0,1.0,0.0,126
0,1,1,21.32,25.0,39,19.0012,4,29,0,0.0,0.0,1.0,0.0,37
0,1,1,20.5,24.24,45,6.0032,4,29,1,0.0,0.0,1.0,0.0,17
0,1,1,18.86,22.725,63,7.0015,4,29,2,0.0,0.0,1.0,0.0,10
0,1,1,18.86,22.725,59,6.0032,4,29,3,0.0,0.0,1.0,0.0,5
0,1,1,18.86,22.725,51,8.9981,4,29,4,0.0,0.0,1.0,0.0,5
0,1,1,18.86,22.725,47,8.9981,4,29,5,0.0,0.0,1.0,0.0,24
0,1,1,20.5,24.24,45,19.0012,4,29,6,0.0,0.0,1.0,0.0,114
0,1,1,21.32,25.0,42,12.998,4,29,7,0.0,0.0,1.0,0.0,326
0,1,1,22.14,25.76,39,19.9995,4,29,8,0.0,0.0,1.0,0.0,522
0,1,1,22.14,25.76,39,22.0028,4,29,9,0.0,0.0,1.0,0.0,272
0,1,1,22.96,26.515,40,19.0012,4,29,10,0.0,0.0,1.0,0.0,183
0,1,1,24.6,31.06,38,15.0013,4,29,11,0.0,0.0,1.0,0.0,187
0,1,1,22.96,26.515,37,19.0012,4,29,12,0.0,0.0,1.0,0.0,232
0,1,1,22.96,26.515,37,19.9995,4,29,13,0.0,0.0,1.0,0.0,232
0,1,1,24.6,31.06,35,22.0028,4,29,14,0.0,0.0,1.0,0.0,235
0,1,2,22.96,26.515,40,19.9995,4,29,15,0.0,0.0,1.0,0.0,232
0,1,2,22.14,25.76,42,23.9994,4,29,16,0.0,0.0,1.0,0.0,318
0,1,2,21.32,25.0,45,26.0027,4,29,17,0.0,0.0,1.0,0.0,572
0,1,1,21.32,25.0,48,23.9994,4,29,18,0.0,0.0,1.0,0.0,571
0,1,1,18.86,22.725,55,22.0028,4,29,19,0.0,0.0,1.0,0.0,313
0,1,1,19.68,23.485,48,15.0013,4,29,20,0.0,0.0,1.0,0.0,255
0,1,1,18.86,22.725,51,12.998,4,29,21,0.0,0.0,1.0,0.0,189
0,1,1,17.22,21.21,58,11.0014,4,29,22,0.0,0.0,1.0,0.0,133
0,1,2,18.04,21.97,54,6.0032,4,29,23,0.0,0.0,1.0,0.0,100
0,0,2,18.04,21.97,54,16.9979,4,30,0,0.0,0.0,1.0,0.0,73
0,0,2,18.04,21.97,54,11.0014,4,30,1,0.0,0.0,1.0,0.0,67
0,0,2,18.04,21.97,54,15.0013,4,30,2,0.0,0.0,1.0,0.0,39
0,0,2,17.22,21.21,54,12.998,4,30,3,0.0,0.0,1.0,0.0,23
0,0,2,17.22,21.21,54,15.0013,4,30,4,0.0,0.0,1.0,0.0,8
0,0,1,17.22,21.21,54,26.0027,4,30,5,0.0,0.0,1.0,0.0,8
0,0,1,16.4,20.455,58,19.0012,4,30,6,0.0,0.0,1.0,0.0,25
0,0,1,16.4,20.455,54,26.0027,4,30,7,0.0,0.0,1.0,0.0,62
0,0,1,16.4,20.455,54,19.9995,4,30,8,0.0,0.0,1.0,0.0,94
0,0,1,18.04,21.97,51,23.9994,4,30,9,0.0,0.0,1.0,0.0,213
0,0,1,19.68,23.485,44,26.0027,4,30,10,0.0,0.0,1.0,0.0,317
0,0,1,20.5,24.24,42,23.9994,4,30,11,0.0,0.0,1.0,0.0,414
0,0,1,21.32,25.0,42,26.0027,4,30,12,0.0,0.0,1.0,0.0,418
0,0,1,22.14,25.76,39,19.9995,4,30,13,0.0,0.0,1.0,0.0,434
0,0,1,22.14,25.76,39,15.0013,4,30,14,0.0,0.0,1.0,0.0,444
0,0,1,22.96,26.515,37,8.9981,4,30,15,0.0,0.0,1.0,0.0,453
0,0,1,23.78,27.275,37,12.998,4,30,16,0.0,0.0,1.0,0.0,469
0,0,1,22.96,26.515,43,8.9981,4,30,17,0.0,0.0,1.0,0.0,417
0,0,1,22.14,25.76,43,8.9981,4,30,18,0.0,0.0,1.0,0.0,402
0,0,1,22.14,25.76,43,8.9981,4,30,19,0.0,0.0,1.0,0.0,292
0,0,1,18.04,21.97,62,8.9981,4,30,20,0.0,0.0,1.0,0.0,152
0,0,1,18.04,21.97,62,8.9981,4,30,21,0.0,0.0,1.0,0.0,123
0,0,1,18.04,21.97,67,7.0015,4,30,22,0.0,0.0,1.0,0.0,119
0,0,1,18.04,21.97,67,7.0015,4,30,23,0.0,0.0,1.0,0.0,78
0,1,1,18.86,22.725,94,6.0032,5,20,0,0.0,0.0,1.0,0.0,37
0,1,1,18.86,22.725,100,0.0,5,20,1,0.0,0.0,1.0,0.0,17
0,1,1,18.04,21.97,100,6.0032,5,20,2,0.0,0.0,1.0,0.0,10
0,1,1,18.04,21.97,100,0.0,5,20,3,0.0,0.0,1.0,0.0,5
0,1,1,18.04,21.97,94,6.0032,5,20,4,0.0,0.0,1.0,0.0,5
0,1,1,18.04,21.97,94,7.0015,5,20,5,0.0,0.0,1.0,0.0,25
0,1,1,18.86,22.725,88,7.0015,5,20,6,0.0,0.0,1.0,0.0,128
0,1,1,20.5,24.24,77,11.0014,5,20,7,0.0,0.0,1.0,0.0,371
0,1,1,22.14,25.76,68,0.0,5,20,8,0.0,0.0,1.0,0.0,556
0,1,1,22.14,25.76,68,15.0013,5,20,9,0.0,0.0,1.0,0.0,269
0,1,1,22.96,26.515,64,12.998,5,20,10,0.0,0.0,1.0,0.0,171
0,1,2,23.78,27.275,60,12.998,5,20,11,0.0,0.0,1.0,0.0,183
0,1,2,24.6,31.06,56,16.9979,5,20,12,0.0,0.0,1.0,0.0,237
0,1,3,24.6,31.06,56,19.0012,5,20,13,0.0,0.0,1.0,0.0,202
0,1,1,25.42,31.06,53,15.0013,5,20,14,0.0,0.0,1.0,0.0,237
0,1,2,24.6,31.06,56,12.998,5,20,15,0.0,0.0,1.0,0.0,237
0,1,2,24.6,31.06,53,11.0014,5,20,16,0.0,0.0,1.0,0.0,353
0,1,1,25.42,31.06,53,0.0,5,20,17,0.0,0.0,1.0,0.0,662
0,1,1,24.6,31.06,56,11.0014,5,20,18,0.0,0.0,1.0,0.0,661
0,1,1,23.78,27.275,64,6.0032,5,20,19,0.0,0.0,1.0,0.0,429
0,1,1,23.78,27.275,64,7.0015,5,20,20,0.0,0.0,1.0,0.0,316
0,1,1,22.96,26.515,64,7.0015,5,20,21,0.0,0.0,1.0,0.0,230
0,1,1,22.14,25.76,73,0.0,5,20,22,0.0,0.0,1.0,0.0,172
0,1,1,21.32,25.0,72,11.0014,5,20,23,0.0,0.0,1.0,0.0,99
0,0,1,21.32,25.0,77,7.0015,5,21,0,0.0,0.0,1.0,0.0,119
0,0,1,21.32,25.0,72,0.0,5,21,1,0.0,0.0,1.0,0.0,89
0,0,1,21.32,25.0,72,7.0015,5,21,2,0.0,0.0,1.0,0.0,71
0,0,1,19.68,23.485,82,7.0015,5,21,3,0.0,0.0,1.0,0.0,30
0,0,1,18.86,22.725,88,8.9981,5,21,4,0.0,0.0,1.0,0.0,9
0,0,1,18.86,22.725,88,7.0015,5,21,5,0.0,0.0,1.0,0.0,10
0,0,1,20.5,24.24,82,8.9981,5,21,6,0.0,0.0,1.0,0.0,25
0,0,1,22.14,25.76,73,8.9981,5,21,7,0.0,0.0,1.0,0.0,60
0,0,1,22.96,26.515,68,19.0012,5,21,8,0.0,0.0,1.0,0.0,138
0,0,1,24.6,30.305,64,15.0013,5,21,9,0.0,0.0,1.0,0.0,271
0,0,1,25.42,30.305,61,7.0015,5,21,10,0.0,0.0,1.0,0.0,389
0,0,1,26.24,31.06,53,8.9981,5,21,11,0.0,0.0,1.0,0.0,515
0,0,1,27.06,31.06,50,0.0,5,21,12,0.0,0.0,1.0,0.0,533
0,0,1,28.7,31.82,45,0.0,5,21,13,0.0,0.0,1.0,0.0,556
0,0,1,29.52,32.575,42,0.0,5,21,14,0.0,0.0,1.0,0.0,549
0,0,1,29.52,32.575,45,16.9979,5,21,15,0.0,0.0,1.0,0.0,541
0,0,2,29.52,32.575,39,16.9979,5,21,16,0.0,0.0,1.0,0.0,547
0,0,2,29.52,32.575,42,11.0014,5,21,17,0.0,0.0,1.0,0.0,512
0,0,2,28.7,31.82,45,11.0014,5,21,18,0.0,0.0,1.0,0.0,477
0,0,1,27.88,31.82,47,11.0014,5,21,19,0.0,0.0,1.0,0.0,414
0,0,1,25.42,30.305,61,0.0,5,21,20,0.0,0.0,1.0,0.0,288
0,0,1,25.42,30.305,61,7.0015,5,21,21,0.0,0.0,1.0,0.0,246
0,0,1,24.6,29.545,69,8.9981,5,21,22,0.0,0.0,1.0,0.0,181
0,0,1,23.78,27.275,78,6.0032,5,21,23,0.0,0.0,1.0,0.0,122
0,0,1,22.14,25.76,88,11.0014,5,22,0,0.0,0.0,1.0,0.0,130
0,0,1,21.32,25.0,94,8.9981,5,22,1,0.0,0.0,1.0,0.0,85
0,0,1,21.32,25.0,94,7.0015,5,22,2,0.0,0.0,1.0,0.0,65
0,0,1,20.5,24.24,100,7.0015,5,22,3,0.0,0.0,1.0,0.0,30
0,0,1,20.5,24.24,100,0.0,5,22,4,0.0,0.0,1.0,0.0,12
0,0,1,20.5,24.24,100,7.0015,5,22,5,0.0,0.0,1.0,0.0,12
0,0,1,21.32,25.0,94,7.0015,5,22,6,0.0,0.0,1.0,0.0,21
0,0,1,22.14,25.76,88,7.0015,5,22,7,0.0,0.0,1.0,0.0,59
0,0,1,24.6,29.545,73,6.0032,5,22,8,0.0,0.0,1.0,0.0,133
0,0,1,25.42,30.305,69,7.0015,5,22,9,0.0,0.0,1.0,0.0,260
0,0,1,26.24,30.305,65,8.9981,5,22,10,0.0,0.0,1.0,0.0,365
0,0,1,28.7,32.575,54,12.998,5,22,11,0.0,0.0,1.0,0.0,496
0,0,2,29.52,33.335,51,12.998,5,22,12,0.0,0.0,1.0,0.0,466
0,0,2,27.06,31.06,54,15.0013,5,22,13,0.0,0.0,1.0,0.0,522
0,0,3,25.42,30.305,69,12.998,5,22,14,0.0,0.0,1.0,0.0,363
0,0,2,27.06,31.06,61,11.0014,5,22,15,0.0,0.0,1.0,0.0,433
0,0,1,27.88,31.82,61,8.9981,5,22,16,0.0,0.0,1.0,0.0,452
0,0,1,28.7,32.575,58,16.9979,5,22,17,0.0,0.0,1.0,0.0,458
0,0,1,27.06,31.06,61,15.0013,5,22,18,0.0,0.0,1.0,0.0,458
0,0,1,27.06,31.06,61,12.998,5,22,19,0.0,0.0,1.0,0.0,372
0,0,1,26.24,30.305,65,11.0014,5,22,20,0.0,0.0,1.0,0.0,293
0,0,1,25.42,29.545,73,12.998,5,22,21,0.0,0.0,1.0,0.0,225
0,0,1,24.6,28.03,83,8.9981,5,22,22,0.0,0.0,1.0,0.0,154
0,0,2,23.78,27.275,83,8.9981,5,22,23,0.0,0.0,1.0,0.0,90
0,1,2,22.96,26.515,88,8.9981,5,23,0,0.0,0.0,1.0,0.0,34
0,1,1,22.96,26.515,88,7.0015,5,23,1,0.0,0.0,1.0,0.0,18
0,1,3,22.96,26.515,88,11.0014,5,23,2,0.0,0.0,1.0,0.0,8
0,1,3,22.14,25.76,94,11.0014,5,23,3,0.0,0.0,1.0,0.0,4
0,1,2,22.14,25.76,94,0.0,5,23,4,0.0,0.0,1.0,0.0,5
0,1,2,22.14,25.76,94,0.0,5,23,5,0.0,0.0,1.0,0.0,26
0,1,2,22.14,25.76,100,0.0,5,23,6,0.0,0.0,1.0,0.0,102
0,1,2,22.96,26.515,94,7.0015,5,23,7,0.0,0.0,1.0,0.0,330
0,1,1,24.6,27.275,88,12.998,5,23,8,0.0,0.0,1.0,0.0,518
0,1,1,24.6,27.275,88,15.0013,5,23,9,0.0,0.0,1.0,0.0,266
0,1,1,27.06,31.06,74,19.9995,5,23,10,0.0,0.0,1.0,0.0,172
0,1,1,27.88,31.82,69,26.0027,5,23,11,0.0,0.0,1.0,0.0,187
0,1,1,27.88,31.82,69,26.0027,5,23,12,0.0,0.0,1.0,0.0,235
0,1,2,30.34,34.09,58,27.9993,5,23,13,0.0,0.0,1.0,0.0,233
0,1,2,29.52,34.09,62,35.0008,5,23,14,0.0,0.0,1.0,0.0,233
0,1,2,29.52,34.09,62,30.0026,5,23,15,0.0,0.0,1.0,0.0,233
0,1,2,29.52,34.09,62,19.9995,5,23,16,0.0,0.0,1.0,0.0,340
0,1,3,29.52,34.09,70,26.0027,5,23,17,0.0,0.0,1.0,0.0,574
0,1,1,28.7,33.335,74,19.0012,5,23,18,0.0,0.0,1.0,0.0,576
0,1,1,28.7,33.335,74,15.0013,5,23,19,0.0,0.0,1.0,0.0,433
0,1,1,26.24,28.79,83,15.0013,5,23,20,0.0,0.0,1.0,0.0,242
0,1,1,26.24,28.79,89,15.0013,5,23,21,0.0,0.0,1.0,0.0,198
0,1,1,25.42,27.275,94,15.0013,5,23,22,0.0,0.0,1.0,0.0,152
0,1,2,25.42,28.03,88,12.998,5,23,23,0.0,0.0,1.0,0.0,92
0,1,2,24.6,25.76,94,12.998,5,24,0,0.0,0.0,1.0,0.0,30
0,1,2,24.6,25.76,94,11.0014,5,24,1,0.0,0.0,1.0,0.0,14
0,1,2,24.6,25.76,94,12.998,5,24,2,0.0,0.0,1.0,0.0,8
0,1,2,23.78,27.275,94,7.0015,5,24,3,0.0,0.0,1.0,0.0,5
0,1,1,24.6,27.275,88,7.0015,5,24,4,0.0,0.0,1.0,0.0,5
0,1,2,23.78,27.275,94,16.9979,5,24,5,0.0,0.0,1.0,0.0,24
0,1,2,23.78,27.275,94,12.998,5,24,6,0.0,0.0,1.0,0.0,123
0,1,3,26.24,29.545,78,12.998,5,24,7,0.0,0.0,1.0,0.0,212
0,1,3,25.42,28.79,83,15.0013,5,24,8,0.0,0.0,1.0,0.0,293
0,1,2,26.24,30.305,73,12.998,5,24,9,0.0,0.0,1.0,0.0,272
0,1,1,28.7,32.575,61,22.0028,5,24,10,0.0,0.0,1.0,0.0,172
0,1,1,30.34,33.335,51,15.0013,5,24,11,0.0,0.0,1.0,0.0,186
0,1,1,31.16,34.09,45,26.0027,5,24,12,0.0,0.0,1.0,0.0,233
0,1,1,31.98,34.85,46,16.9979,5,24,13,0.0,0.0,1.0,0.0,234
0,1,1,31.98,34.85,46,19.0012,5,24,14,0.0,0.0,1.0,0.0,233
0,1,3,30.34,34.09,55,27.9993,5,24,15,0.0,0.0,1.0,0.0,212
0,1,1,27.06,31.06,69,12.998,5,24,16,0.0,0.0,1.0,0.0,343
0,1,1,28.7,32.575,61,7.0015,5,24,17,0.0,0.0,1.0,0.0,660
0,1,1,28.7,32.575,70,12.998,5,24,18,0.0,0.0,1.0,0.0,647
0,1,1,27.06,31.06,74,12.998,5,24,19,0.0,0.0,1.0,0.0,419
0,1,1,27.06,31.06,74,6.0032,5,24,20,0.0,0.0,1.0,0.0,305
0,1,1,26.24,29.545,78,6.0032,5,24,21,0.0,0.0,1.0,0.0,222
0,1,3,25.42,28.03,88,15.0013,5,24,22,0.0,0.0,1.0,0.0,93
0,1,3,27.06,31.06,74,11.0014,5,24,23,0.0,0.0,1.0,0.0,111
0,1,3,24.6,28.03,83,15.0013,5,25,0,0.0,0.0,1.0,0.0,36
0,1,3,23.78,27.275,83,12.998,5,25,1,0.0,0.0,1.0,0.0,17
0,1,2,22.96,26.515,94,0.0,5,25,2,0.0,0.0,1.0,0.0,8
0,1,1,22.14,25.76,100,8.9981,5,25,3,0.0,0.0,1.0,0.0,5
0,1,1,22.14,25.76,100,7.0015,5,25,4,0.0,0.0,1.0,0.0,5
0,1,1,22.96,26.515,88,6.0032,5,25,5,0.0,0.0,1.0,0.0,27
0,1,1,22.96,26.515,94,6.0032,5,25,6,0.0,0.0,1.0,0.0,125
0,1,1,25.42,29.545,73,8.9981,5,25,7,0.0,0.0,1.0,0.0,375
0,1,1,26.24,30.305,69,15.0013,5,25,8,0.0,0.0,1.0,0.0,528
0,1,1,27.88,31.82,65,6.0032,5,25,9,0.0,0.0,1.0,0.0,279
0,1,1,28.7,32.575,61,6.0032,5,25,10,0.0,0.0,1.0,0.0,172
0,1,1,30.34,33.335,51,6.0032,5,25,11,0.0,0.0,1.0,0.0,188
0,1,1,30.34,34.09,55,8.9981,5,25,12,0.0,0.0,1.0,0.0,235
0,1,1,30.34,34.09,55,8.9981,5,25,13,0.0,0.0,1.0,0.0,235
0,1,1,30.34,34.09,55,11.0014,5,25,14,0.0,0.0,1.0,0.0,234
0,1,1,31.16,34.85,52,16.9979,5,25,15,0.0,0.0,1.0,0.0,234
0,1,1,30.34,33.335,51,19.0012,5,25,16,0.0,0.0,1.0,0.0,341
0,1,1,30.34,33.335,51,15.0013,5,25,17,0.0,0.0,1.0,0.0,665
0,1,1,29.52,33.335,58,15.0013,5,25,18,0.0,0.0,1.0,0.0,661
0,1,1,28.7,32.575,61,8.9981,5,25,19,0.0,0.0,1.0,0.0,473
0,1,1,28.7,32.575,61,11.0014,5,25,20,0.0,0.0,1.0,0.0,342
0,1,1,27.06,31.06,69,8.9981,5,25,21,0.0,0.0,1.0,0.0,251
0,1,1,27.06,31.06,69,16.9979,5,25,22,0.0,0.0,1.0,0.0,204
0,1,1,26.24,30.305,73,8.9981,5,25,23,0.0,0.0,1.0,0.0,121
0,1,1,26.24,30.305,73,8.9981,5,26,0,0.0,0.0,1.0,0.0,65
0,1,1,26.24,30.305,73,8.9981,5,26,1,0.0,0.0,1.0,0.0,24
0,1,1,25.42,28.79,83,7.0015,5,26,2,0.0,0.0,1.0,0.0,10
0,1,1,24.6,27.275,88,6.0032,5,26,3,0.0,0.0,1.0,0.0,5
0,1,1,24.6,27.275,88,0.0,5,26,4,0.0,0.0,1.0,0.0,5
0,1,2,24.6,27.275,88,6.0032,5,26,5,0.0,0.0,1.0,0.0,26
0,1,2,24.6,25.0,100,6.0032,5,26,6,0.0,0.0,1.0,0.0,104
0,1,2,25.42,27.275,94,16.9979,5,26,7,0.0,0.0,1.0,0.0,309
0,1,2,27.06,30.305,83,11.0014,5,26,8,0.0,0.0,1.0,0.0,523
0,1,1,29.52,34.09,70,11.0014,5,26,9,0.0,0.0,1.0,0.0,273
0,1,1,28.7,33.335,74,19.0012,5,26,10,0.0,0.0,1.0,0.0,170
0,1,1,30.34,34.85,66,15.0013,5,26,11,0.0,0.0,1.0,0.0,185
0,1,1,31.98,37.12,59,22.0028,5,26,12,0.0,0.0,1.0,0.0,233
0,1,1,33.62,38.635,52,19.0012,5,26,13,0.0,0.0,1.0,0.0,232
0,1,1,33.62,38.635,52,19.0012,5,26,14,0.0,0.0,1.0,0.0,232
0,1,2,33.62,37.88,46,19.0012,5,26,15,0.0,0.0,1.0,0.0,233
0,1,2,32.8,37.12,49,23.9994,5,26,16,0.0,0.0,1.0,0.0,343
0,1,1,32.8,36.365,46,19.0012,5,26,17,0.0,0.0,1.0,0.0,638
0,1,1,32.8,36.365,46,22.0028,5,26,18,0.0,0.0,1.0,0.0,596
0,1,1,31.98,34.85,46,22.0028,5,26,19,0.0,0.0,1.0,0.0,459
0,1,1,29.52,33.335,58,11.0014,5,26,20,0.0,0.0,1.0,0.0,342
0,1,1,29.52,34.09,62,6.0032,5,26,21,0.0,0.0,1.0,0.0,251
0,1,1,28.7,32.575,65,8.9981,5,26,22,0.0,0.0,1.0,0.0,212
0,1,1,28.7,32.575,65,12.998,5,26,23,0.0,0.0,1.0,0.0,127
0,1,1,27.88,31.82,69,16.9979,5,27,0,0.0,0.0,1.0,0.0,52
0,1,1,28.7,32.575,58,19.9995,5,27,1,0.0,0.0,1.0,0.0,20
0,1,1,27.88,31.82,61,15.0013,5,27,2,0.0,0.0,1.0,0.0,11
0,1,1,27.06,31.06,65,6.0032,5,27,3,0.0,0.0,1.0,0.0,6
0,1,1,26.24,30.305,69,8.9981,5,27,4,0.0,0.0,1.0,0.0,6
0,1,1,26.24,30.305,65,19.0012,5,27,5,0.0,0.0,1.0,0.0,30
0,1,1,26.24,30.305,69,6.0032,5,27,6,0.0,0.0,1.0,0.0,140
0,1,1,26.24,30.305,73,11.0014,5,27,7,0.0,0.0,1.0,0.0,381
0,1,1,27.06,31.06,74,19.0012,5,27,8,0.0,0.0,1.0,0.0,521
0,1,1,28.7,32.575,65,19.0012,5,27,9,0.0,0.0,1.0,0.0,260
0,1,1,29.52,33.335,54,26.0027,5,27,10,0.0,0.0,1.0,0.0,170
0,1,2,30.34,34.09,55,22.0028,5,27,11,0.0,0.0,1.0,0.0,185
0,1,2,31.16,34.85,55,19.9995,5,27,12,0.0,0.0,1.0,0.0,233
0,1,1,30.34,34.09,58,12.998,5,27,13,0.0,0.0,1.0,0.0,235
0,1,1,31.16,34.85,55,16.9979,5,27,14,0.0,0.0,1.0,0.0,234
0,1,1,31.98,35.605,49,19.0012,5,27,15,0.0,0.0,1.0,0.0,233
0,1,2,31.16,34.85,55,26.0027,5,27,16,0.0,0.0,1.0,0.0,342
0,1,1,30.34,34.09,58,26.0027,5,27,17,0.0,0.0,1.0,0.0,594
0,1,2,29.52,34.09,62,19.9995,5,27,18,0.0,0.0,1.0,0.0,598
